trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthday
7869,2013-06-29 11:34,2013-06-29 11:53,386,1151,90,Millennium Park,51,Clark St & Randolph St,Customer,,
7871,2013-06-29 11:34,2013-06-29 11:53,36,1145,90,Millennium Park,51,Clark St & Randolph St,Customer,,
7878,2013-06-29 11:35,2013-06-29 11:54,285,1138,24,Fairbanks Ct & Grand Ave,50,Clark St & Congress Pkwy,Customer,,
7881,2013-06-29 11:35,2013-06-29 11:54,835,1114,24,Fairbanks Ct & Grand Ave,50,Clark St & Congress Pkwy,Customer,,
7890,2013-06-29 11:38,2013-06-29 11:49,45,664,46,Wells St & Walton St,46,Wells St & Walton St,Customer,,
7892,2013-06-29 11:39,2013-06-29 12:41,522,3762,62,McCormick Place,69,Damen Ave & Pierce Ave,Customer,,
7893,2013-06-29 11:39,2013-06-29 11:56,473,979,90,Millennium Park,25,Michigan Ave & Pearson St,Customer,,
7904,2013-06-29 11:43,2013-06-29 12:00,434,1042,33,State St & Van Buren St,62,McCormick Place,Customer,,
7905,2013-06-29 11:43,2013-06-29 11:46,173,198,81,Daley Center Plaza,49,Dearborn St & Monroe St,Customer,,
7907,2013-06-29 11:43,2013-06-29 12:00,52,1028,340,Clark St & Wrightwood Ave,87,Racine Ave & Fullerton Ave,Customer,,
7913,2013-06-29 11:47,2013-06-29 11:56,860,576,60,Dayton St & North Ave,48,Larrabee St & Kingsbury St,Customer,,
7915,2013-06-29 11:47,2013-06-29 12:09,244,1276,21,Aberdeen St & Jackson Blvd,43,Michigan Ave & Washington St,Customer,,
7917,2013-06-29 11:48,2013-06-29 12:40,622,3131,90,Millennium Park,76,Lake Shore Dr & Monroe St,Customer,,
7919,2013-06-29 11:48,2013-06-29 12:09,342,1252,21,Aberdeen St & Jackson Blvd,43,Michigan Ave & Washington St,Customer,,
7920,2013-06-29 11:48,2013-06-29 13:06,392,4649,90,Millennium Park,45,Michigan Ave & Congress Pkwy,Customer,,
7922,2013-06-29 11:49,2013-06-29 13:00,512,4279,164,Franklin St & Lake St,90,Millennium Park,Customer,,
7923,2013-06-29 11:49,2013-06-29 13:00,118,4252,34,Cannon Dr & Fullerton Ave,90,Millennium Park,Customer,,
7928,2013-06-29 11:50,2013-06-29 12:28,349,2270,47,State St & Kinzie St,249,Montrose Harbor,Customer,,
7932,2013-06-29 11:51,2013-06-29 13:06,538,4500,45,Michigan Ave & Congress Pkwy,45,Michigan Ave & Congress Pkwy,Customer,,
7933,2013-06-29 11:51,2013-06-29 12:08,256,1028,72,State St & 16th St,90,Millennium Park,Customer,,
7934,2013-06-29 11:51,2013-06-29 12:39,153,2901,90,Millennium Park,76,Lake Shore Dr & Monroe St,Customer,,
7939,2013-06-29 11:53,2013-06-29 11:55,173,133,49,Dearborn St & Monroe St,74,Kingsbury St & Erie St,Customer,,
7944,2013-06-29 11:55,2013-06-29 12:23,902,1720,90,Millennium Park,44,State St & Randolph St,Customer,,
7946,2013-06-29 11:55,2013-06-29 12:24,396,1711,90,Millennium Park,44,State St & Randolph St,Customer,,
7949,2013-06-29 11:56,2013-06-29 12:28,412,1907,47,State St & Kinzie St,108,Halsted St & Polk St,Customer,,
7950,2013-06-29 11:56,2013-06-29 12:27,421,1862,47,State St & Kinzie St,59,Wabash Ave & Roosevelt Rd,Customer,,
7953,2013-06-29 11:57,2013-06-29 12:30,534,1941,62,McCormick Place,45,Michigan Ave & Congress Pkwy,Customer,,
7956,2013-06-29 11:58,2013-06-29 12:32,174,2068,43,Michigan Ave & Washington St,59,Wabash Ave & Roosevelt Rd,Customer,,
7958,2013-06-29 11:58,2013-06-29 12:28,524,1792,47,State St & Kinzie St,252,Greenwood Ave & 47th St,Customer,,
7959,2013-06-29 11:58,2013-06-29 12:52,106,3248,27,Larrabee St & North Ave,93,Sheffield Ave & Willow St,Customer,,
7960,2013-06-29 11:58,2013-06-29 12:32,835,1987,50,Clark St & Congress Pkwy,262,Halsted St & 37th St,Customer,,
7962,2013-06-29 11:59,2013-06-29 12:09,171,591,5,State St & Harrison St,42,Wabash Ave & Cermak Rd,Customer,,
7964,2013-06-29 11:59,2013-06-29 12:32,285,1930,50,Clark St & Congress Pkwy,59,Wabash Ave & Roosevelt Rd,Customer,,
7965,2013-06-29 12:00,2013-06-29 12:34,530,2083,34,Cannon Dr & Fullerton Ave,351,Cottage Grove Ave & 51st St,Customer,,
7968,2013-06-29 12:00,2013-06-29 12:34,320,2077,34,Cannon Dr & Fullerton Ave,149,Calumet Ave & 33rd St,Customer,,
7971,2013-06-29 12:01,2013-06-29 12:33,489,1936,45,Michigan Ave & Congress Pkwy,76,Lake Shore Dr & Monroe St,Customer,,
7973,2013-06-29 12:02,2013-06-29 12:32,223,1806,45,Michigan Ave & Congress Pkwy,76,Lake Shore Dr & Monroe St,Customer,,
7975,2013-06-29 12:02,2013-06-29 12:52,587,3035,27,Larrabee St & North Ave,220,Hampden Ct & Diversey Pkwy,Customer,,
7978,2013-06-29 12:04,2013-06-29 12:34,486,1822,25,Michigan Ave & Pearson St,85,Michigan Ave & Oak St,Customer,,
7987,2013-06-29 12:06,2013-06-29 12:32,470,1530,56,Desplaines St & Kinzie St,69,Damen Ave & Pierce Ave,Customer,,
7988,2013-06-29 12:06,2013-06-29 12:32,253,1530,56,Desplaines St & Kinzie St,69,Damen Ave & Pierce Ave,Customer,,
7990,2013-06-29 12:06,2013-06-29 12:18,453,721,33,State St & Van Buren St,42,Wabash Ave & Cermak Rd,Customer,,
7996,2013-06-29 12:08,2013-06-29 12:33,563,1544,81,Daley Center Plaza,61,Wood St & Milwaukee Ave,Customer,,
7997,2013-06-29 12:08,2013-06-29 12:27,107,1175,53,Wells St & Erie St,251,Clarendon Ave & Leland Ave,Customer,,
7998,2013-06-29 12:08,2013-06-29 12:33,654,1505,34,Cannon Dr & Fullerton Ave,34,Cannon Dr & Fullerton Ave,Customer,,
7999,2013-06-29 12:08,2013-06-29 12:35,439,1599,25,Michigan Ave & Pearson St,59,Wabash Ave & Roosevelt Rd,Customer,,
8001,2013-06-29 12:10,2013-06-29 12:32,256,1324,90,Millennium Park,90,Millennium Park,Customer,,
8002,2013-06-29 12:10,2013-06-29 12:31,95,1230,48,Larrabee St & Kingsbury St,31,Franklin St & Chicago Ave,Customer,,
8003,2013-06-29 12:11,2013-06-29 12:27,540,962,44,State St & Randolph St,59,Wabash Ave & Roosevelt Rd,Customer,,
8005,2013-06-29 12:11,2013-06-29 12:22,53,617,45,Michigan Ave & Congress Pkwy,36,Franklin St & Jackson Blvd,Customer,,
8007,2013-06-29 12:12,2013-06-29 12:39,572,1627,62,McCormick Place,34,Cannon Dr & Fullerton Ave,Customer,,
8009,2013-06-29 12:13,2013-06-29 12:22,498,538,45,Michigan Ave & Congress Pkwy,36,Franklin St & Jackson Blvd,Customer,,
8010,2013-06-29 12:13,2013-06-29 12:24,597,649,45,Michigan Ave & Congress Pkwy,52,Michigan Ave & Lake St,Customer,,
8012,2013-06-29 12:15,2013-06-29 13:01,466,2716,52,Michigan Ave & Lake St,24,Fairbanks Ct & Grand Ave,Customer,,
8013,2013-06-29 12:16,2013-06-29 13:01,183,2657,52,Michigan Ave & Lake St,24,Fairbanks Ct & Grand Ave,Customer,,
8014,2013-06-29 12:16,2013-06-29 12:36,123,1174,77,Clinton St & Madison St,59,Wabash Ave & Roosevelt Rd,Customer,,
8015,2013-06-29 12:17,2013-06-29 12:36,474,1166,77,Clinton St & Madison St,59,Wabash Ave & Roosevelt Rd,Customer,,
8016,2013-06-29 12:17,2013-06-29 12:46,513,1744,76,Lake Shore Dr & Monroe St,24,Fairbanks Ct & Grand Ave,Customer,,
8018,2013-06-29 12:17,2013-06-29 12:48,356,1870,76,Lake Shore Dr & Monroe St,24,Fairbanks Ct & Grand Ave,Customer,,
8024,2013-06-29 12:21,2013-06-29 12:45,76,1481,75,Canal St & Jackson Blvd,37,Dearborn St & Adams St,Customer,,
8026,2013-06-29 12:21,2013-06-29 12:46,409,1507,76,Lake Shore Dr & Monroe St,24,Fairbanks Ct & Grand Ave,Customer,,
8027,2013-06-29 12:22,2013-06-29 12:45,494,1387,75,Canal St & Jackson Blvd,37,Dearborn St & Adams St,Customer,,
8031,2013-06-29 12:23,2013-06-29 12:40,425,1035,108,Halsted St & Polk St,36,Franklin St & Jackson Blvd,Customer,,
8033,2013-06-29 12:24,2013-06-29 12:41,417,1046,49,Dearborn St & Monroe St,36,Franklin St & Jackson Blvd,Customer,,
8035,2013-06-29 12:25,2013-06-29 12:37,386,670,51,Clark St & Randolph St,195,Columbus Dr & Randolph St,Customer,,
8040,2013-06-29 12:32,2013-06-29 12:42,628,611,42,Wabash Ave & Cermak Rd,57,Clinton St & Roosevelt Rd,Customer,,
8041,2013-06-29 12:32,2013-06-29 12:40,534,460,45,Michigan Ave & Congress Pkwy,75,Canal St & Jackson Blvd,Customer,,
8042,2013-06-29 12:33,2013-06-29 12:55,897,1305,62,McCormick Place,5,State St & Harrison St,Customer,,
8043,2013-06-29 12:33,2013-06-29 12:55,471,1301,62,McCormick Place,5,State St & Harrison St,Customer,,
8044,2013-06-29 12:33,2013-06-29 14:00,285,5240,59,Wabash Ave & Roosevelt Rd,94,Lincoln Ave & Armitage Ave,Customer,,
8045,2013-06-29 12:34,2013-06-29 14:00,835,5202,262,Halsted St & 37th St,94,Lincoln Ave & Armitage Ave,Customer,,
8046,2013-06-29 12:34,2013-06-29 13:09,130,2089,34,Cannon Dr & Fullerton Ave,90,Millennium Park,Customer,,
8047,2013-06-29 12:34,2013-06-29 13:10,567,2162,34,Cannon Dr & Fullerton Ave,90,Millennium Park,Customer,,
8054,2013-06-29 12:39,2013-06-29 13:02,90,1389,25,Michigan Ave & Pearson St,43,Michigan Ave & Washington St,Customer,,
8055,2013-06-29 12:39,2013-06-29 13:02,505,1335,25,Michigan Ave & Pearson St,43,Michigan Ave & Washington St,Customer,,
8056,2013-06-29 12:42,2013-06-29 12:51,902,531,44,State St & Randolph St,43,Michigan Ave & Washington St,Customer,,
8058,2013-06-29 12:43,2013-06-29 13:03,474,1203,59,Wabash Ave & Roosevelt Rd,47,State St & Kinzie St,Customer,,
8059,2013-06-29 12:43,2013-06-29 13:03,123,1167,59,Wabash Ave & Roosevelt Rd,43,Michigan Ave & Washington St,Customer,,
8060,2013-06-29 12:44,2013-06-29 12:47,330,177,55,Halsted St & James M Rochford St,57,Clinton St & Roosevelt Rd,Customer,,
8062,2013-06-29 12:44,2013-06-29 13:05,572,1249,34,Cannon Dr & Fullerton Ave,34,Cannon Dr & Fullerton Ave,Customer,,
8065,2013-06-29 12:46,2013-06-29 13:04,162,1057,61,Wood St & Milwaukee Ave,69,Damen Ave & Pierce Ave,Customer,,
8066,2013-06-29 12:46,2013-06-29 13:03,817,1017,61,Wood St & Milwaukee Ave,69,Damen Ave & Pierce Ave,Customer,,
8068,2013-06-29 12:47,2013-06-29 13:17,43,1779,24,Fairbanks Ct & Grand Ave,34,Cannon Dr & Fullerton Ave,Customer,,
8069,2013-06-29 12:47,2013-06-29 13:04,632,966,77,Clinton St & Madison St,22,May St & Taylor St,Customer,,
8071,2013-06-29 12:48,2013-06-29 13:04,37,964,77,Clinton St & Madison St,22,May St & Taylor St,Customer,,
8072,2013-06-29 12:48,2013-06-29 13:07,53,1107,36,Franklin St & Jackson Blvd,76,Lake Shore Dr & Monroe St,Customer,,
8073,2013-06-29 12:48,2013-06-29 13:07,417,1094,36,Franklin St & Jackson Blvd,76,Lake Shore Dr & Monroe St,Customer,,
8075,2013-06-29 12:50,2013-06-29 13:15,76,1510,37,Dearborn St & Adams St,47,State St & Kinzie St,Customer,,
8076,2013-06-29 12:50,2013-06-29 13:15,494,1507,37,Dearborn St & Adams St,47,State St & Kinzie St,Customer,,
8079,2013-06-29 12:52,2013-06-29 14:31,489,5979,76,Lake Shore Dr & Monroe St,90,Millennium Park,Customer,,
8080,2013-06-29 12:53,2013-06-29 13:12,84,1148,27,Larrabee St & North Ave,73,Jefferson St & Monroe St,Customer,,
8082,2013-06-29 12:53,2013-06-29 13:12,450,1130,27,Larrabee St & North Ave,31,Franklin St & Chicago Ave,Customer,,
8084,2013-06-29 12:54,2013-06-29 12:59,173,274,74,Kingsbury St & Erie St,49,Dearborn St & Monroe St,Customer,,
8086,2013-06-29 12:54,2013-06-29 13:03,393,515,31,Franklin St & Chicago Ave,23,Orleans St & Elm St,Customer,,
8089,2013-06-29 12:57,2013-06-29 13:07,356,613,24,Fairbanks Ct & Grand Ave,52,Michigan Ave & Lake St,Customer,,
8090,2013-06-29 12:57,2013-06-29 13:07,308,605,24,Fairbanks Ct & Grand Ave,52,Michigan Ave & Lake St,Customer,,
8092,2013-06-29 12:58,2013-06-29 13:07,511,561,24,Fairbanks Ct & Grand Ave,52,Michigan Ave & Lake St,Customer,,
8095,2013-06-29 12:59,2013-06-29 13:13,457,825,59,Wabash Ave & Roosevelt Rd,62,McCormick Place,Customer,,
8096,2013-06-29 12:59,2013-06-29 13:27,173,1627,49,Dearborn St & Monroe St,43,Michigan Ave & Washington St,Customer,,
8097,2013-06-29 12:59,2013-06-29 13:13,540,809,59,Wabash Ave & Roosevelt Rd,62,McCormick Place,Customer,,
8108,2013-06-29 13:03,2013-06-29 13:20,403,1037,121,Blackstone Ave & Hyde Park Blvd,51,Clark St & Randolph St,Customer,,
8114,2013-06-29 13:03,2013-06-29 13:16,223,742,76,Lake Shore Dr & Monroe St,26,McClurg Ct & Illinois St,Customer,,
8115,2013-06-29 13:04,2013-06-29 13:34,563,1800,61,Wood St & Milwaukee Ave,25,Michigan Ave & Pearson St,Customer,,
8116,2013-06-29 13:04,2013-06-29 13:34,561,1778,61,Wood St & Milwaukee Ave,25,Michigan Ave & Pearson St,Customer,,
8117,2013-06-29 13:06,2013-06-29 13:28,407,1354,51,Clark St & Randolph St,85,Michigan Ave & Oak St,Customer,,
8122,2013-06-29 13:08,2013-06-29 13:34,54,1546,61,Wood St & Milwaukee Ave,25,Michigan Ave & Pearson St,Customer,,
8123,2013-06-29 13:09,2013-06-29 13:26,560,1065,53,Wells St & Erie St,37,Dearborn St & Adams St,Customer,,
8125,2013-06-29 13:09,2013-06-29 14:13,850,3849,62,McCormick Place,251,Clarendon Ave & Leland Ave,Customer,,
8129,2013-06-29 13:11,2013-06-29 14:00,130,2950,90,Millennium Park,76,Lake Shore Dr & Monroe St,Customer,,
8130,2013-06-29 13:11,2013-06-29 13:27,376,939,51,Clark St & Randolph St,85,Michigan Ave & Oak St,Customer,,
8131,2013-06-29 13:12,2013-06-29 13:26,255,856,24,Fairbanks Ct & Grand Ave,349,Halsted St & Wrightwood Ave,Customer,,
8133,2013-06-29 13:12,2013-06-29 13:26,331,845,24,Fairbanks Ct & Grand Ave,90,Millennium Park,Customer,,
8135,2013-06-29 13:12,2013-06-29 13:26,183,806,24,Fairbanks Ct & Grand Ave,90,Millennium Park,Customer,,
8137,2013-06-29 13:13,2013-06-29 14:00,567,2844,90,Millennium Park,76,Lake Shore Dr & Monroe St,Customer,,
8140,2013-06-29 13:13,2013-06-29 13:45,378,1894,26,McClurg Ct & Illinois St,87,Racine Ave & Fullerton Ave,Customer,,
8143,2013-06-29 13:14,2013-06-29 13:48,538,2092,45,Michigan Ave & Congress Pkwy,43,Michigan Ave & Washington St,Customer,,
8145,2013-06-29 13:14,2013-06-29 14:13,434,3548,62,McCormick Place,59,Wabash Ave & Roosevelt Rd,Customer,,
8151,2013-06-29 13:16,2013-06-29 13:28,572,748,34,Cannon Dr & Fullerton Ave,279,Halsted St & 35th St,Customer,,
8153,2013-06-29 13:17,2013-06-29 13:20,453,236,42,Wabash Ave & Cermak Rd,62,McCormick Place,Customer,,
8154,2013-06-29 13:17,2013-06-29 13:21,330,202,57,Clinton St & Roosevelt Rd,55,Halsted St & James M Rochford St,Customer,,
8158,2013-06-29 13:19,2013-06-29 13:58,302,2329,90,Millennium Park,85,Michigan Ave & Oak St,Customer,,
8159,2013-06-29 13:19,2013-06-29 13:59,101,2355,69,Damen Ave & Pierce Ave,94,Lincoln Ave & Armitage Ave,Customer,,
8162,2013-06-29 13:22,2013-06-29 13:48,440,1608,45,Michigan Ave & Congress Pkwy,76,Lake Shore Dr & Monroe St,Customer,,
8163,2013-06-29 13:22,2013-06-29 13:45,153,1346,76,Lake Shore Dr & Monroe St,85,Michigan Ave & Oak St,Customer,,
8164,2013-06-29 13:22,2013-06-29 13:45,485,1331,76,Lake Shore Dr & Monroe St,85,Michigan Ave & Oak St,Customer,,
8167,2013-06-29 13:23,2013-06-29 13:52,494,1734,47,State St & Kinzie St,36,Franklin St & Jackson Blvd,Customer,,
8168,2013-06-29 13:23,2013-06-29 13:47,44,1472,24,Fairbanks Ct & Grand Ave,85,Michigan Ave & Oak St,Customer,,
8169,2013-06-29 13:23,2013-06-29 13:52,474,1721,47,State St & Kinzie St,36,Franklin St & Jackson Blvd,Customer,,
8173,2013-06-29 13:26,2013-06-29 14:15,517,2933,262,Halsted St & 37th St,90,Millennium Park,Customer,,
8176,2013-06-29 13:26,2013-06-29 14:36,452,4160,85,Michigan Ave & Oak St,25,Michigan Ave & Pearson St,Customer,,
8177,2013-06-29 13:29,2013-06-29 13:52,76,1378,47,State St & Kinzie St,36,Franklin St & Jackson Blvd,Customer,,
8182,2013-06-29 13:30,2013-06-29 14:14,348,2693,59,Wabash Ave & Roosevelt Rd,45,Michigan Ave & Congress Pkwy,Customer,,
8184,2013-06-29 13:30,2013-06-29 14:20,592,3013,85,Michigan Ave & Oak St,85,Michigan Ave & Oak St,Customer,,
8197,2013-06-29 13:33,2013-06-29 13:42,646,535,48,Larrabee St & Kingsbury St,60,Dayton St & North Ave,Customer,,
8199,2013-06-29 13:33,2013-06-29 13:56,267,1345,61,Wood St & Milwaukee Ave,47,State St & Kinzie St,Customer,,
8200,2013-06-29 13:33,2013-06-29 14:17,339,2637,76,Lake Shore Dr & Monroe St,262,Halsted St & 37th St,Customer,,
8201,2013-06-29 13:33,2013-06-29 14:17,222,2624,76,Lake Shore Dr & Monroe St,59,Wabash Ave & Roosevelt Rd,Customer,,
8204,2013-06-29 13:34,2013-06-29 13:54,194,1250,16,Wood St & North Ave,94,Lincoln Ave & Armitage Ave,Customer,,
8210,2013-06-29 13:35,2013-06-29 14:30,281,3273,17,Wood St & Division St,59,Wabash Ave & Roosevelt Rd,Customer,,
8216,2013-06-29 13:36,2013-06-29 14:03,466,1659,24,Fairbanks Ct & Grand Ave,81,Daley Center Plaza,Customer,,
8220,2013-06-29 13:37,2013-06-29 13:52,560,944,37,Dearborn St & Adams St,251,Clarendon Ave & Leland Ave,Customer,,
8223,2013-06-29 13:37,2013-06-29 14:03,409,1564,24,Fairbanks Ct & Grand Ave,81,Daley Center Plaza,Customer,,
8225,2013-06-29 13:38,2013-06-29 13:58,597,1199,52,Michigan Ave & Lake St,76,Lake Shore Dr & Monroe St,Customer,,
8226,2013-06-29 13:38,2013-06-29 13:48,45,642,46,Wells St & Walton St,54,Ogden Ave & Chicago Ave,Customer,,
8227,2013-06-29 13:38,2013-06-29 14:06,291,1715,88,May St & Randolph St,71,Morgan St & Lake St,Customer,,
8229,2013-06-29 13:38,2013-06-29 14:07,1,1710,88,May St & Randolph St,71,Morgan St & Lake St,Customer,,
8233,2013-06-29 13:39,2013-06-29 13:46,375,410,80,Aberdeen St & Madison St,56,Desplaines St & Kinzie St,Customer,,
8236,2013-06-29 13:39,2013-06-29 14:05,401,1534,66,Clinton St & Lake St,53,Wells St & Erie St,Customer,,
8237,2013-06-29 13:39,2013-06-29 14:30,168,3054,17,Wood St & Division St,59,Wabash Ave & Roosevelt Rd,Customer,,
8240,2013-06-29 13:39,2013-06-29 13:53,123,839,43,Michigan Ave & Washington St,26,McClurg Ct & Illinois St,Customer,,
8244,2013-06-29 13:40,2013-06-29 14:21,182,2455,67,Sheffield Ave & Fullerton Ave,59,Wabash Ave & Roosevelt Rd,Customer,,
8247,2013-06-29 13:41,2013-06-29 14:21,279,2422,67,Sheffield Ave & Fullerton Ave,59,Wabash Ave & Roosevelt Rd,Customer,,
